Date,Price,Open,High,Low,Close
2024-09-14,59890.30652647748,60569.12,60656.72,59517.88,60005.12
2024-09-14,59910.77636141386,60569.12,60656.72,59517.88,60005.12
2024-09-14,59841.35086761201,60569.12,60656.72,59517.88,60005.12
2024-09-14,59780.44873391363,60569.12,60656.72,59517.88,60005.12
2024-09-14,59823.33175552341,60569.12,60656.72,59517.88,60005.12
2024-09-14,59975.26978669294,60569.12,60656.72,59517.88,60005.12
2024-09-14,60064.75264543763,60569.12,60656.72,59517.88,60005.12
2024-09-14,60064.432134572024,60569.12,60656.72,59517.88,60005.12
2024-09-15,60013.882041044,60000.73,60381.92,58696.31,59182.84
2024-09-15,60126.50434134393,60000.73,60381.92,58696.31,59182.84
2024-09-15,60169.79899717741,60000.73,60381.92,58696.31,59182.84
2024-09-15,60220.14355588191,60000.73,60381.92,58696.31,59182.84
2024-09-15,60209.40011532449,60000.73,60381.92,58696.31,59182.84
2024-09-15,60174.84818135901,60000.73,60381.92,58696.31,59182.84
2024-09-15,60152.179161967026,60000.73,60381.92,58696.31,59182.84
2024-09-15,60152.50056428418,60000.73,60381.92,58696.31,59182.84
2024-09-15,60204.4991581917,60000.73,60381.92,58696.31,59182.84
2024-09-15,60070.699708137254,60000.73,60381.92,58696.31,59182.84
2024-09-15,59980.01117210122,60000.73,60381.92,58696.31,59182.84
2024-09-15,59997.748304015346,60000.73,60381.92,58696.31,59182.84
2024-09-15,59972.170926690655,60000.73,60381.92,58696.31,59182.84
2024-09-15,60080.54021760577,60000.73,60381.92,58696.31,59182.84
2024-09-15,60020.80352274349,60000.73,60381.92,58696.31,59182.84
2024-09-15,60251.898335166276,60000.73,60381.92,58696.31,59182.84
2024-09-15,60241.044621817106,60000.73,60381.92,58696.31,59182.84
2024-09-15,59867.17271162391,60000.73,60381.92,58696.31,59182.84
2024-09-15,59817.63931653717,60000.73,60381.92,58696.31,59182.84
2024-09-15,60139.49558241954,60000.73,60381.92,58696.31,59182.84
2024-09-15,59934.89630185745,60000.73,60381.92,58696.31,59182.84
2024-09-15,59622.2393902769,60000.73,60381.92,58696.31,59182.84
2024-09-15,59418.21608572046,60000.73,60381.92,58696.31,59182.84
2024-09-15,58949.11369730079,60000.73,60381.92,58696.31,59182.84
2024-09-16,58962.86324377677,59185.23,59205.51,57501.34,58192.51
2024-09-16,58689.43905998534,59185.23,59205.51,57501.34,58192.51
2024-09-16,58442.9634176284,59185.23,59205.51,57501.34,58192.51
2024-09-16,58373.35584330864,59185.23,59205.51,57501.34,58192.51
2024-09-16,58579.58396190821,59185.23,59205.51,57501.34,58192.51
2024-09-16,58321.09535637939,59185.23,59205.51,57501.34,58192.51
2024-09-16,58602.93079593577,59185.23,59205.51,57501.34,58192.51
2024-09-16,58680.7927891159,59185.23,59205.51,57501.34,58192.51
2024-09-16,58929.764480198406,59185.23,59205.51,57501.34,58192.51
2024-09-16,58982.52543925611,59185.23,59205.51,57501.34,58192.51
2024-09-16,58610.714110205,59185.23,59205.51,57501.34,58192.51
2024-09-16,58800.54160959564,59185.23,59205.51,57501.34,58192.51
2024-09-16,58765.12817618118,59185.23,59205.51,57501.34,58192.51
2024-09-16,58499.64650639906,59185.23,59205.51,57501.34,58192.51
2024-09-16,58374.725818389015,59185.23,59205.51,57501.34,58192.51
2024-09-16,57912.77735736806,59185.23,59205.51,57501.34,58192.51
2024-09-16,57905.67320656069,59185.23,59205.51,57501.34,58192.51
2024-09-16,57860.077940136594,59185.23,59205.51,57501.34,58192.51
2024-09-16,58176.37890208296,59185.23,59205.51,57501.34,58192.51
2024-09-16,57863.95250925426,59185.23,59205.51,57501.34,58192.51
2024-09-16,57890.44885024387,59185.23,59205.51,57501.34,58192.51
2024-09-16,57884.533124725094,59185.23,59205.51,57501.34,58192.51
2024-09-16,57986.08347484864,59185.23,59205.51,57501.34,58192.51
2024-09-16,58236.257445578536,59185.23,59205.51,57501.34,58192.51
2024-09-17,58251.27267436425,58192.51,61316.09,57628.07,60308.54
2024-09-17,57767.78226883802,58192.51,61316.09,57628.07,60308.54
2024-09-17,57839.48097393634,58192.51,61316.09,57628.07,60308.54
2024-09-17,58098.16699183134,58192.51,61316.09,57628.07,60308.54
2024-09-17,58129.353688610405,58192.51,61316.09,57628.07,60308.54
2024-09-17,58264.61830815356,58192.51,61316.09,57628.07,60308.54
2024-09-17,58532.70872200161,58192.51,61316.09,57628.07,60308.54
2024-09-17,58569.71835994324,58192.51,61316.09,57628.07,60308.54
2024-09-17,58790.090047016616,58192.51,61316.09,57628.07,60308.54
2024-09-17,58722.16253847352,58192.51,61316.09,57628.07,60308.54
2024-09-17,59094.149237134654,58192.51,61316.09,57628.07,60308.54
2024-09-17,59055.53531671722,58192.51,61316.09,57628.07,60308.54
2024-09-17,59228.508480328026,58192.51,61316.09,57628.07,60308.54
2024-09-17,59284.755003367514,58192.51,61316.09,57628.07,60308.54
2024-09-17,59163.77955715653,58192.51,61316.09,57628.07,60308.54
2024-09-17,61231.62129710131,58192.51,61316.09,57628.07,60308.54
2024-09-17,61202.01968568921,58192.51,61316.09,57628.07,60308.54
2024-09-17,60970.25348144018,58192.51,61316.09,57628.07,60308.54
2024-09-17,60976.857374660656,58192.51,61316.09,57628.07,60308.54
2024-09-17,60563.415830997714,58192.51,61316.09,57628.07,60308.54
2024-09-17,59973.9506205091,58192.51,61316.09,57628.07,60308.54
2024-09-17,60375.03695473223,58192.51,61316.09,57628.07,60308.54
2024-09-17,60174.66622543997,58192.51,61316.09,57628.07,60308.54
2024-09-17,60155.64411695945,58192.51,61316.09,57628.07,60308.54
2024-09-18,60061.88485600524,60309.0,61664.07,59218.25,61649.68
2024-09-18,60163.83472217408,60309.0,61664.07,59218.25,61649.68
2024-09-18,60124.06622749374,60309.0,61664.07,59218.25,61649.68
2024-09-18,60367.12638253788,60309.0,61664.07,59218.25,61649.68
2024-09-18,60514.12318125176,60309.0,61664.07,59218.25,61649.68
2024-09-18,60355.3951320565,60309.0,61664.07,59218.25,61649.68
2024-09-18,60320.42252263266,60309.0,61664.07,59218.25,61649.68
2024-09-18,60342.12443291608,60309.0,61664.07,59218.25,61649.68
2024-09-18,60238.90248548927,60309.0,61664.07,59218.25,61649.68
2024-09-18,60194.655723707816,60309.0,61664.07,59218.25,61649.68
2024-09-18,59781.959515665185,60309.0,61664.07,59218.25,61649.68
2024-09-18,59982.66746095182,60309.0,61664.07,59218.25,61649.68
2024-09-18,59871.92952024553,60309.0,61664.07,59218.25,61649.68
2024-09-18,59865.634809302755,60309.0,61664.07,59218.25,61649.68
2024-09-18,59450.8514452217,60309.0,61664.07,59218.25,61649.68
2024-09-18,59511.02624805182,60309.0,61664.07,59218.25,61649.68
2024-09-18,59520.59594606601,60309.0,61664.07,59218.25,61649.68
2024-09-18,59602.29473219028,60309.0,61664.07,59218.25,61649.68
2024-09-18,60171.933857235636,60309.0,61664.07,59218.25,61649.68
2024-09-18,60678.62222921164,60309.0,61664.07,59218.25,61649.68
2024-09-18,60033.62696794817,60309.0,61664.07,59218.25,61649.68
2024-09-18,60334.71975583846,60309.0,61664.07,59218.25,61649.68
2024-09-18,60481.06798044665,60309.0,61664.07,59218.25,61649.68
2024-09-18,61165.471218697974,60309.0,61664.07,59218.25,61649.68
2024-09-19,61826.717613028115,61651.16,63872.44,61609.87,62940.46
2024-09-19,61852.93928771889,61651.16,63872.44,61609.87,62940.46
2024-09-19,61982.67165987673,61651.16,63872.44,61609.87,62940.46
2024-09-19,61995.878699547255,61651.16,63872.44,61609.87,62940.46
2024-09-19,62151.170540432715,61651.16,63872.44,61609.87,62940.46
2024-09-19,62112.07774058046,61651.16,63872.44,61609.87,62940.46
2024-09-19,61868.704910266235,61651.16,63872.44,61609.87,62940.46
2024-09-19,62070.28774196219,61651.16,63872.44,61609.87,62940.46
2024-09-19,62138.77892749226,61651.16,63872.44,61609.87,62940.46
2024-09-19,62142.55195399946,61651.16,63872.44,61609.87,62940.46
2024-09-19,62437.87543011053,61651.16,63872.44,61609.87,62940.46
2024-09-19,62435.71774305727,61651.16,63872.44,61609.87,62940.46
2024-09-19,62705.46504031729,61651.16,63872.44,61609.87,62940.46
2024-09-19,63214.12051670896,61651.16,63872.44,61609.87,62940.46
2024-09-19,63409.84242468018,61651.16,63872.44,61609.87,62940.46
2024-09-19,63060.55291609862,61651.16,63872.44,61609.87,62940.46
2024-09-19,63156.58167514334,61651.16,63872.44,61609.87,62940.46
2024-09-19,63691.94971858993,61651.16,63872.44,61609.87,62940.46
2024-09-19,63710.849971934,61651.16,63872.44,61609.87,62940.46
2024-09-19,63326.74969222064,61651.16,63872.44,61609.87,62940.46
2024-09-19,63209.279258654795,61651.16,63872.44,61609.87,62940.46
2024-09-19,63107.859689652665,61651.16,63872.44,61609.87,62940.46
2024-09-19,62816.818926782136,61651.16,63872.44,61609.87,62940.46
2024-09-19,63030.91416557856,61651.16,63872.44,61609.87,62940.46
2024-09-20,62859.881298503366,62941.43,64119.53,62364.61,63192.98
2024-09-20,62723.21042425194,62941.43,64119.53,62364.61,63192.98
2024-09-20,62940.13098404887,62941.43,64119.53,62364.61,63192.98
2024-09-20,63221.25952578169,62941.43,64119.53,62364.61,63192.98
2024-09-20,63938.06737730212,62941.43,64119.53,62364.61,63192.98
2024-09-20,63845.79784800136,62941.43,64119.53,62364.61,63192.98
2024-09-20,63663.26751820861,62941.43,64119.53,62364.61,63192.98
2024-09-20,63794.65043498434,62941.43,64119.53,62364.61,63192.98
2024-09-20,63445.26790940719,62941.43,64119.53,62364.61,63192.98
2024-09-20,63450.98627177792,62941.43,64119.53,62364.61,63192.98
2024-09-20,63535.939453794286,62941.43,64119.53,62364.61,63192.98
2024-09-20,63605.91777446032,62941.43,64119.53,62364.61,63192.98
2024-09-20,63560.955692456606,62941.43,64119.53,62364.61,63192.98
2024-09-20,62858.48915175016,62941.43,64119.53,62364.61,63192.98
2024-09-20,63176.27748140863,62941.43,64119.53,62364.61,63192.98
2024-09-20,63035.96190672631,62941.43,64119.53,62364.61,63192.98
2024-09-20,62963.61908708405,62941.43,64119.53,62364.61,63192.98
2024-09-20,62977.99362070827,62941.43,64119.53,62364.61,63192.98
2024-09-20,62340.31538268507,62941.43,64119.53,62364.61,63192.98
2024-09-20,62898.995521616875,62941.43,64119.53,62364.61,63192.98
2024-09-20,62741.96191420676,62941.43,64119.53,62364.61,63192.98
2024-09-20,63275.835641788275,62941.43,64119.53,62364.61,63192.98
2024-09-20,63218.74334629486,62941.43,64119.53,62364.61,63192.98
2024-09-20,63133.41577914984,62941.43,64119.53,62364.61,63192.98
2024-09-21,63112.814854791555,63184.34,63543.36,62783.11,63394.84
2024-09-21,63137.69335249423,63184.34,63543.36,62783.11,63394.84
2024-09-21,62927.858786150224,63184.34,63543.36,62783.11,63394.84
2024-09-21,62901.80988214561,63184.34,63543.36,62783.11,63394.84
2024-09-21,62903.375684484614,63184.34,63543.36,62783.11,63394.84
2024-09-21,62814.00849523848,63184.34,63543.36,62783.11,63394.84
2024-09-21,62913.74684280221,63184.34,63543.36,62783.11,63394.84
2024-09-21,63014.15616462684,63184.34,63543.36,62783.11,63394.84
2024-09-21,63062.570729513565,63184.34,63543.36,62783.11,63394.84
2024-09-21,63034.28908934001,63184.34,63543.36,62783.11,63394.84
2024-09-21,63016.36348613192,63184.34,63543.36,62783.11,63394.84
2024-09-21,63073.66137369207,63184.34,63543.36,62783.11,63394.84
2024-09-21,63095.753063338765,63184.34,63543.36,62783.11,63394.84
2024-09-21,63163.604253392645,63184.34,63543.36,62783.11,63394.84
2024-09-21,63180.17536879339,63184.34,63543.36,62783.11,63394.84
2024-09-21,63195.459726426394,63184.34,63543.36,62783.11,63394.84
2024-09-21,63211.86742192619,63184.34,63543.36,62783.11,63394.84
2024-09-21,63327.035565487575,63184.34,63543.36,62783.11,63394.84
2024-09-21,63281.38889027068,63184.34,63543.36,62783.11,63394.84
2024-09-21,63276.43505382544,63184.34,63543.36,62783.11,63394.84
2024-09-21,63195.69319932743,63184.34,63543.36,62783.11,63394.84
2024-09-21,63153.94261495951,63184.34,63543.36,62783.11,63394.84
2024-09-21,63135.94706839281,63184.34,63543.36,62783.11,63394.84
2024-09-21,63245.85509990384,63184.34,63543.36,62783.11,63394.84
2024-09-22,63404.0397412204,63396.8,63993.42,62440.73,63648.71
2024-09-22,63221.03626631864,63396.8,63993.42,62440.73,63648.71
2024-09-22,62994.183303289064,63396.8,63993.42,62440.73,63648.71
2024-09-22,63172.702042744386,63396.8,63993.42,62440.73,63648.71
2024-09-22,63128.63365328686,63396.8,63993.42,62440.73,63648.71
2024-09-22,63143.39093156379,63396.8,63993.42,62440.73,63648.71
2024-09-22,62950.492870246606,63396.8,63993.42,62440.73,63648.71
2024-09-22,62872.55269458728,63396.8,63993.42,62440.73,63648.71
2024-09-22,63029.7759254394,63396.8,63993.42,62440.73,63648.71
2024-09-22,62849.84372885954,63396.8,63993.42,62440.73,63648.71
2024-09-22,62720.62608203571,63396.8,63993.42,62440.73,63648.71
2024-09-22,62630.55580520489,63396.8,63993.42,62440.73,63648.71
2024-09-22,62884.44002271679,63396.8,63993.42,62440.73,63648.71
2024-09-22,62812.42354825584,63396.8,63993.42,62440.73,63648.71
2024-09-22,62700.898433980416,63396.8,63993.42,62440.73,63648.71
2024-09-22,62629.676874796736,63396.8,63993.42,62440.73,63648.71
2024-09-22,62591.27215225804,63396.8,63993.42,62440.73,63648.71
2024-09-22,62784.84428558446,63396.8,63993.42,62440.73,63648.71
2024-09-22,62924.27314216407,63396.8,63993.42,62440.73,63648.71
2024-09-22,62898.99272469967,63396.8,63993.42,62440.73,63648.71
2024-09-22,63238.25175392767,63396.8,63993.42,62440.73,63648.71
2024-09-22,63304.5401448964,63396.8,63993.42,62440.73,63648.71
2024-09-22,62734.546819803894,63396.8,63993.42,62440.73,63648.71
2024-09-22,63849.17256282697,63396.8,63993.42,62440.73,63648.71
2024-09-23,63458.9142356631,63643.1,64733.56,62628.08,63329.8
2024-09-23,63776.94859257198,63643.1,64733.56,62628.08,63329.8
2024-09-23,63820.0405246694,63643.1,64733.56,62628.08,63329.8
2024-09-23,64501.15829950209,63643.1,64733.56,62628.08,63329.8
2024-09-23,64306.459582669086,63643.1,64733.56,62628.08,63329.8
2024-09-23,63792.9532888288,63643.1,64733.56,62628.08,63329.8
2024-09-23,63651.56887446489,63643.1,64733.56,62628.08,63329.8
2024-09-23,63624.815594830434,63643.1,64733.56,62628.08,63329.8
2024-09-23,63439.76687029365,63643.1,64733.56,62628.08,63329.8
2024-09-23,63556.53491966304,63643.1,64733.56,62628.08,63329.8
2024-09-23,63638.03054249659,63643.1,64733.56,62628.08,63329.8
2024-09-23,63418.90810348824,63643.1,64733.56,62628.08,63329.8
2024-09-23,63342.77255777203,63643.1,64733.56,62628.08,63329.8
2024-09-23,63365.70408770886,63643.1,64733.56,62628.08,63329.8
2024-09-23,63256.27299901569,63643.1,64733.56,62628.08,63329.8
2024-09-23,63178.5404933955,63643.1,64733.56,62628.08,63329.8
2024-09-23,63579.928590958574,63643.1,64733.56,62628.08,63329.8
2024-09-23,63211.27843149886,63643.1,64733.56,62628.08,63329.8
2024-09-23,63412.95660391257,63643.1,64733.56,62628.08,63329.8
2024-09-23,63379.45064316519,63643.1,64733.56,62628.08,63329.8
2024-09-23,63377.9661035729,63643.1,64733.56,62628.08,63329.8
2024-09-23,63425.84478353017,63643.1,64733.56,62628.08,63329.8
2024-09-23,63277.13975480292,63643.1,64733.56,62628.08,63329.8
2024-09-23,63270.97049959894,63643.1,64733.56,62628.08,63329.8
2024-09-24,63293.02227584865,63326.84,64695.21,62737.42,64301.97
2024-09-24,62916.27331139424,63326.84,64695.21,62737.42,64301.97
2024-09-24,62932.24332229067,63326.84,64695.21,62737.42,64301.97
2024-09-24,63058.87304547308,63326.84,64695.21,62737.42,64301.97
2024-09-24,63062.21063151522,63326.84,64695.21,62737.42,64301.97
2024-09-24,63156.44736973828,63326.84,64695.21,62737.42,64301.97
2024-09-24,63286.2928040735,63326.84,64695.21,62737.42,64301.97
2024-09-24,63409.31637361686,63326.84,64695.21,62737.42,64301.97
2024-09-24,63632.35809448501,63326.84,64695.21,62737.42,64301.97
2024-09-24,63869.96763625674,63326.84,64695.21,62737.42,64301.97
2024-09-24,63585.918945046295,63326.84,64695.21,62737.42,64301.97
2024-09-24,63411.43309603601,63326.84,64695.21,62737.42,64301.97
2024-09-24,63659.06812557422,63326.84,64695.21,62737.42,64301.97
2024-09-24,63443.50486853077,63326.84,64695.21,62737.42,64301.97
2024-09-24,63486.36710004105,63326.84,64695.21,62737.42,64301.97
2024-09-24,63280.81184745907,63326.84,64695.21,62737.42,64301.97
2024-09-24,63187.87136572216,63326.84,64695.21,62737.42,64301.97
2024-09-24,63280.72061497188,63326.84,64695.21,62737.42,64301.97
2024-09-24,63913.55325981623,63326.84,64695.21,62737.42,64301.97
2024-09-24,63796.65187679873,63326.84,64695.21,62737.42,64301.97
2024-09-24,64313.83296170882,63326.84,64695.21,62737.42,64301.97
2024-09-24,64262.188119867395,63326.84,64695.21,62737.42,64301.97
2024-09-24,64500.5097419534,63326.84,64695.21,62737.42,64301.97
2024-09-24,64470.556436023886,63326.84,64695.21,62737.42,64301.97
2024-09-25,64130.60452607637,64302.59,64804.5,62945.38,63143.14
2024-09-25,64109.68604562235,64302.59,64804.5,62945.38,63143.14
2024-09-25,64481.86159714476,64302.59,64804.5,62945.38,63143.14
2024-09-25,64422.42516647876,64302.59,64804.5,62945.38,63143.14
2024-09-25,64468.16327732497,64302.59,64804.5,62945.38,63143.14
2024-09-25,64169.49665558019,64302.59,64804.5,62945.38,63143.14
2024-09-25,64101.884913661226,64302.59,64804.5,62945.38,63143.14
2024-09-25,63826.69554260275,64302.59,64804.5,62945.38,63143.14
2024-09-25,63829.56074077468,64302.59,64804.5,62945.38,63143.14
2024-09-25,63720.9499132722,64302.59,64804.5,62945.38,63143.14
2024-09-25,63513.596264426225,64302.59,64804.5,62945.38,63143.14
2024-09-25,63569.07369205179,64302.59,64804.5,62945.38,63143.14
2024-09-25,63758.85574568504,64302.59,64804.5,62945.38,63143.14
2024-09-25,63545.47680207279,64302.59,64804.5,62945.38,63143.14
2024-09-25,63717.64211146071,64302.59,64804.5,62945.38,63143.14
2024-09-25,63984.639852140775,64302.59,64804.5,62945.38,63143.14
2024-09-25,63548.72429007291,64302.59,64804.5,62945.38,63143.14
2024-09-25,63401.15911142987,64302.59,64804.5,62945.38,63143.14
2024-09-25,63210.56613653398,64302.59,64804.5,62945.38,63143.14
2024-09-25,63339.70358428479,64302.59,64804.5,62945.38,63143.14
2024-09-25,63327.78550657698,64302.59,64804.5,62945.38,63143.14
2024-09-25,63484.87451909205,64302.59,64804.5,62945.38,63143.14
2024-09-25,63459.84804425882,64302.59,64804.5,62945.38,63143.14
2024-09-25,63149.82676691448,64302.59,64804.5,62945.38,63143.14
2024-09-26,63146.20550375649,63138.55,65790.8,62669.27,65181.02
2024-09-26,62872.963592621585,63138.55,65790.8,62669.27,65181.02
2024-09-26,63107.034437457965,63138.55,65790.8,62669.27,65181.02
2024-09-26,63355.715168777795,63138.55,65790.8,62669.27,65181.02
2024-09-26,63476.86246501799,63138.55,65790.8,62669.27,65181.02
2024-09-26,63419.36452917887,63138.55,65790.8,62669.27,65181.02
2024-09-26,63759.106213995015,63138.55,65790.8,62669.27,65181.02
2024-09-26,63682.8261234965,63138.55,65790.8,62669.27,65181.02
2024-09-26,63769.852521841574,63138.55,65790.8,62669.27,65181.02
2024-09-26,63627.59128573844,63138.55,65790.8,62669.27,65181.02
2024-09-26,63890.3278883831,63138.55,65790.8,62669.27,65181.02
2024-09-26,64329.51167119158,63138.55,65790.8,62669.27,65181.02
2024-09-26,64345.08693505475,63138.55,65790.8,62669.27,65181.02
2024-09-26,64417.49599534962,63138.55,65790.8,62669.27,65181.02
2024-09-26,64966.42607826345,63138.55,65790.8,62669.27,65181.02
2024-09-26,64606.33879645024,63138.55,65790.8,62669.27,65181.02
2024-09-26,65498.62114832278,63138.55,65790.8,62669.27,65181.02
2024-09-26,65501.33287313312,63138.55,65790.8,62669.27,65181.02
2024-09-26,65216.730040768525,63138.55,65790.8,62669.27,65181.02
2024-09-26,65223.19566762516,63138.55,65790.8,62669.27,65181.02
2024-09-26,64754.698699133485,63138.55,65790.8,62669.27,65181.02
2024-09-26,64840.67968468501,63138.55,65790.8,62669.27,65181.02
2024-09-26,65182.274278567034,63138.55,65790.8,62669.27,65181.02
2024-09-26,65069.99693118576,63138.55,65790.8,62669.27,65181.02
2024-09-27,65130.76889730757,65180.66,66480.7,64852.99,65790.66
2024-09-27,65257.84821753061,65180.66,66480.7,64852.99,65790.66
2024-09-27,65161.216740739495,65180.66,66480.7,64852.99,65790.66
2024-09-27,65001.916837761106,65180.66,66480.7,64852.99,65790.66
2024-09-27,65379.61458684698,65180.66,66480.7,64852.99,65790.66
2024-09-27,65324.10946330212,65180.66,66480.7,64852.99,65790.66
2024-09-27,65450.82150945821,65180.66,66480.7,64852.99,65790.66
2024-09-27,65377.60977075083,65180.66,66480.7,64852.99,65790.66
2024-09-27,65467.56135478949,65180.66,66480.7,64852.99,65790.66
2024-09-27,65743.28948854572,65180.66,66480.7,64852.99,65790.66
2024-09-27,65780.33592293535,65180.66,66480.7,64852.99,65790.66
2024-09-27,65552.91924229098,65180.66,66480.7,64852.99,65790.66
2024-09-27,65506.10948297404,65180.66,66480.7,64852.99,65790.66
2024-09-27,65732.40913835916,65180.66,66480.7,64852.99,65790.66
2024-09-27,65698.23958863805,65180.66,66480.7,64852.99,65790.66
2024-09-27,66236.29079707348,65180.66,66480.7,64852.99,65790.66
2024-09-27,66078.60645198142,65180.66,66480.7,64852.99,65790.66
2024-09-27,66304.16788396394,65180.66,66480.7,64852.99,65790.66
2024-09-27,65907.98103411353,65180.66,66480.7,64852.99,65790.66
2024-09-27,65939.14922858913,65180.66,66480.7,64852.99,65790.66
2024-09-27,65679.18518404018,65180.66,66480.7,64852.99,65790.66
2024-09-27,65800.61092989425,65180.66,66480.7,64852.99,65790.66
2024-09-27,65844.60693332016,65180.66,66480.7,64852.99,65790.66
2024-09-27,65884.02303004314,65180.66,66480.7,64852.99,65790.66
2024-09-28,65814.92513343158,65792.18,66255.53,65458.04,65887.65
2024-09-28,65866.28918042478,65792.18,66255.53,65458.04,65887.65
2024-09-28,65985.80791540285,65792.18,66255.53,65458.04,65887.65
2024-09-28,66179.30139362172,65792.18,66255.53,65458.04,65887.65
2024-09-28,66055.39256454223,65792.18,66255.53,65458.04,65887.65
2024-09-28,66002.01485251758,65792.18,66255.53,65458.04,65887.65
2024-09-28,65973.97555027081,65792.18,66255.53,65458.04,65887.65
2024-09-28,65819.48599511909,65792.18,66255.53,65458.04,65887.65
2024-09-28,65845.12292222944,65792.18,66255.53,65458.04,65887.65
2024-09-28,65648.5225463475,65792.18,66255.53,65458.04,65887.65
2024-09-28,65637.96021865046,65792.18,66255.53,65458.04,65887.65
2024-09-28,65797.79718639013,65792.18,66255.53,65458.04,65887.65
2024-09-28,65738.67193806835,65792.18,66255.53,65458.04,65887.65
2024-09-28,65549.73524812268,65792.18,66255.53,65458.04,65887.65
2024-09-28,65661.39356676763,65792.18,66255.53,65458.04,65887.65
2024-09-28,65697.49723301647,65792.18,66255.53,65458.04,65887.65
2024-09-28,65621.90910087393,65792.18,66255.53,65458.04,65887.65
2024-09-28,65537.09538589083,65792.18,66255.53,65458.04,65887.65
2024-09-28,65619.82551684372,65792.18,66255.53,65458.04,65887.65
2024-09-28,65718.62003092236,65792.18,66255.53,65458.04,65887.65
2024-09-28,65732.89730514001,65792.18,66255.53,65458.04,65887.65
2024-09-28,65689.00011937223,65792.18,66255.53,65458.04,65887.65
2024-09-28,65607.80630933864,65792.18,66255.53,65458.04,65887.65
2024-09-28,65703.24498884352,65792.18,66255.53,65458.04,65887.65
2024-09-29,65869.08869010779,65888.9,66069.34,65450.02,65635.3
2024-09-29,65753.42856477744,65888.9,66069.34,65450.02,65635.3
2024-09-29,65849.82181514482,65888.9,66069.34,65450.02,65635.3
2024-09-29,65784.3515787368,65888.9,66069.34,65450.02,65635.3
2024-09-29,65820.39595280106,65888.9,66069.34,65450.02,65635.3
2024-09-29,65753.77455822933,65888.9,66069.34,65450.02,65635.3
2024-09-29,65605.49316578607,65888.9,66069.34,65450.02,65635.3
2024-09-29,65495.73327312595,65888.9,66069.34,65450.02,65635.3
2024-09-29,65483.5766220925,65888.9,66069.34,65450.02,65635.3
2024-09-29,65572.91228582137,65888.9,66069.34,65450.02,65635.3
2024-09-29,65581.60377130368,65888.9,66069.34,65450.02,65635.3
2024-09-29,65597.09365064261,65888.9,66069.34,65450.02,65635.3
2024-09-29,65762.89489896805,65888.9,66069.34,65450.02,65635.3
2024-09-29,65635.49194243642,65888.9,66069.34,65450.02,65635.3
2024-09-29,65814.50773734815,65888.9,66069.34,65450.02,65635.3
2024-09-29,65636.22650367954,65888.9,66069.34,65450.02,65635.3
2024-09-29,65756.8496125422,65888.9,66069.34,65450.02,65635.3
2024-09-29,65802.63199782168,65888.9,66069.34,65450.02,65635.3
2024-09-29,65834.19396282289,65888.9,66069.34,65450.02,65635.3
2024-09-29,65810.72918645393,65888.9,66069.34,65450.02,65635.3
2024-09-29,65955.12768292298,65888.9,66069.34,65450.02,65635.3
2024-09-29,65828.7934295196,65888.9,66069.34,65450.02,65635.3
2024-09-29,65898.99855442859,65888.9,66069.34,65450.02,65635.3
2024-09-29,65586.45298542893,65888.9,66069.34,65450.02,65635.3
2024-09-30,65527.11644598126,65634.66,65635.05,62873.62,63329.5
2024-09-30,65463.51029871186,65634.66,65635.05,62873.62,63329.5
2024-09-30,64746.39422306732,65634.66,65635.05,62873.62,63329.5
2024-09-30,64396.475068537344,65634.66,65635.05,62873.62,63329.5
2024-09-30,64484.969411959624,65634.66,65635.05,62873.62,63329.5
2024-09-30,64433.83839159956,65634.66,65635.05,62873.62,63329.5
2024-09-30,64537.123463429336,65634.66,65635.05,62873.62,63329.5
2024-09-30,64349.82336854003,65634.66,65635.05,62873.62,63329.5
2024-09-30,64587.99699957813,65634.66,65635.05,62873.62,63329.5
2024-09-30,64318.776746778014,65634.66,65635.05,62873.62,63329.5
2024-09-30,63616.34230857029,65634.66,65635.05,62873.62,63329.5
2024-09-30,63568.17951393721,65634.66,65635.05,62873.62,63329.5
2024-09-30,63865.76587841092,65634.66,65635.05,62873.62,63329.5
2024-09-30,64022.25371999935,65634.66,65635.05,62873.62,63329.5
2024-09-30,63833.48490125871,65634.66,65635.05,62873.62,63329.5
2024-09-30,63748.92772707046,65634.66,65635.05,62873.62,63329.5
2024-09-30,63583.09984434522,65634.66,65635.05,62873.62,63329.5
2024-09-30,63486.25842123686,65634.66,65635.05,62873.62,63329.5
2024-09-30,63666.31684713173,65634.66,65635.05,62873.62,63329.5
2024-09-30,63449.59115410886,65634.66,65635.05,62873.62,63329.5
2024-09-30,63503.49356014067,65634.66,65635.05,62873.62,63329.5
2024-09-30,63791.957559365765,65634.66,65635.05,62873.62,63329.5
2024-09-30,63686.79515140152,65634.66,65635.05,62873.62,63329.5
2024-09-30,63469.3026729772,65634.66,65635.05,62873.62,63329.5
2024-10-01,63356.22260582781,63335.61,64110.98,60189.28,60837.01
2024-10-01,63501.74133444947,63335.61,64110.98,60189.28,60837.01
2024-10-01,63415.08962787346,63335.61,64110.98,60189.28,60837.01
2024-10-01,63412.18315733011,63335.61,64110.98,60189.28,60837.01
2024-10-01,63705.4811336735,63335.61,64110.98,60189.28,60837.01
2024-10-01,63757.081328592845,63335.61,64110.98,60189.28,60837.01
2024-10-01,63800.85417413033,63335.61,64110.98,60189.28,60837.01
